Date,ID
9/01/10,1
9/01/10,2
9/01/10,3
10/01/10,4
10/01/10,5
10/01/10,6
11/01/10,7
11/01/10,8
12/01/10,9
12/01/10,10
13/01/10,11
13/01/10,12
13/01/10,13
14/01/10,14
15/01/10,15
15/01/10,16
16/01/10,17
17/01/10,18
17/01/10,19
18/01/10,20
28/01/10,21
28/01/10,22
29/01/10,23
29/01/10,24
30/01/10,25
31/01/10,26
31/01/10,27
1/02/10,28
2/02/10,29
2/02/10,30
3/02/10,31
3/02/10,32
3/02/10,33
9/02/10,34
9/02/10,35
28/08/10,36
29/08/10,37
29/08/10,38
30/08/10,39
31/08/10,40
1/09/10,41
2/09/10,42
2/09/10,43
3/09/10,44
3/09/10,45
4/09/10,46
4/09/10,47
5/09/10,48
10/11/10,49
11/11/10,50
11/11/10,51
12/11/10,52
12/11/10,53
13/11/10,54
13/11/10,55
14/11/10,56
14/11/10,57
16/11/10,58
17/11/10,59
18/11/10,60
18/11/10,61
19/11/10,62
19/11/10,63
20/11/10,64
21/11/10,65
23/11/10,66
23/11/10,67
24/11/10,68
24/11/10,69
24/11/10,70
25/11/10,71
25/11/10,72
26/11/10,73
26/11/10,74
27/11/10,75
27/11/10,76
27/11/10,77
27/11/10,78
28/11/10,79
28/11/10,80
29/11/10,81
29/11/10,82
30/11/10,83
30/11/10,84
30/11/10,85
1/12/10,86
2/12/10,87
2/12/10,88
2/12/10,89
3/12/10,90
3/12/10,91
4/12/10,92
4/12/10,93
5/12/10,94
5/12/10,95
6/12/10,96
15/01/11,97
15/01/11,98
16/01/11,99
17/01/11,100
17/01/11,101
17/01/11,102
18/01/11,103
18/01/11,104
18/01/11,105
19/01/11,106
19/01/11,107
20/01/11,108
20/01/11,109
20/01/11,110
21/01/11,111
21/01/11,112
22/01/11,113
22/01/11,114
22/01/11,115
23/01/11,116
23/01/11,117
23/01/11,118
24/01/11,119
24/01/11,120
25/01/11,121
25/01/11,122
26/01/11,123
26/01/11,124
27/01/11,125
27/01/11,126
27/01/11,127
28/01/11,128
29/01/11,129
29/01/11,130
30/01/11,131
31/01/11,132
31/01/11,133
31/01/11,134
1/02/11,135
1/02/11,136
2/02/11,137
2/02/11,138
3/02/11,139
16/09/07,140
16/09/07,141
18/09/07,142
20/09/07,143
20/09/07,144
20/09/07,145
21/09/07,146
22/09/07,147
22/09/07,148
24/09/07,149
24/09/07,150
26/09/07,151
27/09/07,152
10/11/07,153
10/11/07,154
10/11/07,155
10/11/07,156
11/11/07,157
12/11/07,158
12/11/07,159
12/11/07,160
24/11/07,161
24/11/07,162
24/11/07,163
25/11/07,164
21/01/08,165
23/01/08,166
23/01/08,167
23/01/08,168
23/01/08,169
24/01/08,170
25/01/08,171
27/01/08,172
27/01/08,173
28/01/08,174
28/01/08,175
29/01/08,176
29/01/12,177
29/01/08,178
30/01/08,179
30/01/08,180
31/01/08,181
1/02/08,182
1/02/08,183
2/02/08,184
3/02/08,185
4/02/08,186
5/02/08,187
6/02/08,188
9/02/08,189
10/02/08,190
14/02/08,191
14/02/08,192
13/02/08,193
13/02/08,194
13/02/08,195
13/02/08,196
12/02/08,197
12/02/08,198
11/02/08,199
11/02/08,200
11/02/08,201
15/06/09,202
15/06/09,203
16/06/09,204
21/06/09,205
21/06/09,206
21/06/09,207
21/06/09,208
30/06/09,209
3/07/09,210
3/07/09,211
4/07/09,212
4/07/09,213
4/07/09,214
5/07/09,215
7/07/09,216
8/07/09,217
9/07/09,218
9/07/09,219
9/07/09,220
9/07/09,221
10/07/09,222
12/07/09,223
12/07/09,224
12/07/09,225
12/07/10,226
12/07/09,227
14/07/09,228
14/07/09,229
14/07/09,230
14/07/09,231
15/07/09,232
15/07/09,233
15/07/09,234
15/07/09,235
16/07/09,236
16/07/09,237
17/07/09,238
18/07/09,239
18/07/09,240
19/07/09,241
19/07/09,242
9/09/09,243
11/09/09,244
11/09/09,245
13/09/09,246
13/09/09,247
13/09/09,248
17/09/09,249
17/09/09,250
18/09/09,251
18/09/09,252
18/09/09,253
19/09/09,254
19/09/09,255
24/09/09,256
24/09/09,257
25/09/09,258
25/09/09,259
26/09/09,260
26/09/09,261
26/09/09,262
27/09/09,263
27/09/09,264
27/09/09,265
27/09/09,266
27/09/09,267
28/09/09,268
25/09/09,269
11/07/11,270
11/07/11,271
14/07/11,272
14/07/11,273
15/07/11,274
15/07/11,275
15/07/11,276
16/07/11,277
17/07/11,278
17/07/11,279
18/07/11,280
18/07/11,281
19/07/11,282
20/07/11,283
21/07/11,284
22/07/11,285
7/05/12,286
8/05/12,287
8/05/12,288
8/05/12,289
9/05/12,290
9/05/12,291
10/05/12,292
10/05/12,293
11/05/12,294
11/05/12,295
12/05/12,296
12/05/12,297
13/05/12,298
13/05/12,299
14/05/12,300
14/05/12,301
15/05/12,302
15/05/12,303
16/05/12,304
16/05/12,305
17/05/12,306
14/06/12,307
15/06/12,308
16/06/12,309
17/06/12,310
18/06/12,311
19/06/12,312
20/06/12,313
21/06/12,314
22/06/12,315
23/06/12,316
24/06/12,317
26/06/12,318
27/06/12,319
28/03/11,320
28/03/11,321
29/03/11,322
29/03/11,323
30/03/11,324
30/03/11,325
30/03/11,326
31/03/11,327
31/03/11,328
31/03/11,329
1/04/11,330
1/04/11,331
2/04/11,332
2/04/11,333
2/04/11,334
3/04/11,335
3/04/11,336
3/04/11,337
6/04/11,338
4/04/11,339
5/04/11,340
5/04/11,341
6/04/11,342
6/04/11,343
6/04/11,344
7/04/11,345
7/04/11,346
8/04/11,347
8/04/11,348
9/04/11,349
15/04/11,350
15/04/11,351
16/04/11,352
16/04/11,353
16/04/11,354
17/04/11,355
17/04/11,356
18/04/11,357
18/04/11,358
18/04/11,359
19/04/11,360
19/04/11,361
19/04/11,362
20/04/11,363
20/04/11,364
20/04/11,365
21/04/11,366
21/04/11,367
19/03/10,368
22/03/10,369
23/03/10,370
22/03/10,371
23/03/10,372
26/03/10,373
31/03/10,374
1/04/10,375
2/04/10,376
3/04/10,377
10/07/10,378
10/07/10,379
11/07/10,380
11/07/10,381
12/07/10,382
13/07/10,383
15/07/10,384
15/07/10,385
16/07/10,386
17/07/10,387
21/07/10,388
21/07/10,389
21/07/10,390
21/07/10,391
21/07/10,392
21/07/10,393
21/07/10,394
21/07/10,395
21/07/10,396
22/07/10,397
26/07/10,398
27/07/10,399
27/07/10,400
29/07/10,401
29/07/10,402
30/07/10,403
31/07/10,404
31/07/10,405
31/07/10,406
1/08/10,407
1/08/10,408
1/08/10,409
1/08/10,410
2/08/10,411
2/08/10,412
2/08/10,413
2/08/10,414
7/08/10,415
7/08/10,416
7/08/10,417
3/01/11,418
17/01/11,419
22/01/11,420
27/01/11,421
21/02/11,422
25/02/11,423
26/02/11,424
7/05/12,425
7/05/12,426
8/05/12,427
8/05/12,428
9/05/12,429
10/05/12,430
12/05/12,431
13/05/12,432
13/05/12,433
14/05/12,434
15/05/12,435
15/05/12,436
16/05/12,437
16/05/12,438
16/05/12,439
17/05/12,440
19/05/12,441
19/05/12,442
19/05/12,443
15/06/12,444
15/06/12,445
15/06/12,446
15/06/12,447
16/06/12,448
16/06/12,449
16/06/12,450
17/06/12,451
17/06/12,452
17/06/12,453
17/06/12,454
18/06/12,455
18/06/12,456
18/06/12,457
18/06/12,458
18/06/12,459
18/06/12,460
19/06/12,461
19/06/12,462
19/06/12,463
20/06/12,464
20/06/12,465
20/06/12,466
20/06/12,467
21/06/12,468
21/06/12,469
22/06/12,470
23/06/12,471
23/06/12,472
23/06/12,473
23/06/12,474
24/06/12,475
24/06/12,476
25/06/12,477
25/06/12,478
26/06/12,479
26/06/12,480
26/06/12,481
26/06/12,482
26/06/12,483
27/06/12,484
27/06/12,485
27/06/12,486
27/06/12,487
28/06/12,488
28/06/12,489
28/06/12,490
21/05/09,491
22/05/09,492
23/05/09,493
25/05/09,494
19/07/09,495
20/07/09,496
22/07/09,497
23/07/09,498
24/07/09,499
25/07/09,500
26/07/09,501
23/07/09,502
25/07/09,503
26/07/09,504
27/07/09,505
28/07/09,506
29/07/09,507
30/07/09,508
30/07/09,509
21/07/09,510
22/07/09,511
23/07/09,512
24/07/09,513
25/07/09,514
26/07/09,515
27/07/09,516
28/07/09,517
9/08/09,518
12/08/09,519
13/08/09,520
19/08/09,521
20/08/09,522
21/08/09,523
23/08/09,524
24/08/09,525
25/08/09,526
27/08/09,527
28/08/09,528
29/08/09,529
30/08/09,530
31/08/09,531
1/09/09,532
2/09/09,533
2/08/10,534
3/08/10,535
3/08/10,536
3/08/10,537
4/08/10,538
1/08/10,539
5/08/10,540
5/08/10,541
6/08/10,542
6/08/10,543
7/08/10,544
8/08/10,545
9/08/10,546
10/08/10,547
11/08/10,548
13/08/10,549
1/08/10,550
4/08/10,551
5/08/10,552
6/08/10,553
8/08/10,554
4/08/10,555
8/08/10,556
7/08/10,557
10/08/10,558
27/07/10,559
28/07/10,560
29/07/10,561
30/07/10,562
2/08/10,563
3/08/10,564
7/08/10,565
7/08/10,566
8/08/10,567
8/08/10,568
9/08/10,569
9/08/10,570
6/08/10,571
9/08/10,572
10/08/10,573
29/07/10,574
31/07/10,575
8/01/10,576
1/08/10,577
3/08/10,578
3/08/10,579
4/08/10,580
6/08/10,581
9/08/10,582
10/08/10,583
27/07/10,584
28/07/10,585
29/07/10,586
30/07/10,587
31/07/10,588
2/08/10,589
3/08/10,590
4/08/10,591
5/08/10,592
6/08/10,593
7/08/10,594
8/08/10,595
27/07/10,596
28/07/10,597
29/07/10,598
30/07/10,599
31/07/10,600
1/08/10,601
8/08/10,602
3/08/10,603
4/08/10,604
5/08/10,605
6/08/10,606
7/08/10,607
2/08/10,608
3/08/10,609
24/07/11,610
25/07/11,611
26/07/11,612
27/07/11,613
28/07/11,614
29/07/11,615
30/07/11,616
31/07/11,617
1/08/11,618
2/08/11,619
3/08/11,620
27/07/11,621
29/07/11,622
30/07/11,623
31/07/11,624
1/08/11,625
1/08/11,626
3/08/11,627
7/08/11,628
8/08/11,629
9/08/11,630
29/07/11,631
29/07/11,632
30/07/11,633
26/07/11,634
27/07/11,635
28/07/11,636
29/07/11,637
30/07/11,638
28/07/11,639
5/08/11,640
6/08/11,641
28/07/11,642
29/07/11,643
30/07/11,644
31/07/11,645
2/08/11,646
30/07/11,647
29/07/11,648
31/07/11,649
2/08/11,650
3/08/11,651
5/08/11,652
6/08/11,653
24/07/11,654
25/07/11,655
27/07/11,656
29/07/11,657
30/07/11,658
31/07/11,659
1/08/11,660
30/07/11,661
30/07/11,662
31/07/11,663
1/08/11,664
2/08/11,665
3/08/11,666
4/08/11,667
6/08/11,668
8/08/11,669
8/09/11,670
10/08/11,671
13/08/11,672
14/08/11,673
16/08/11,674
21/08/12,675
22/08/12,676
23/08/12,677
23/08/12,678
18/08/12,679
18/08/12,680
19/08/12,681
19/08/12,682
20/08/12,683
20/08/12,684
21/08/12,685
21/08/12,686
22/08/12,687
22/08/12,688
23/08/12,689
23/08/12,690
24/08/12,691
24/08/12,692
25/08/12,693
25/08/12,694
26/08/12,695
26/08/12,696
27/08/12,697
27/08/12,698
8/08/12,699
8/08/12,700
9/08/12,701
10/08/12,702
11/08/12,703
12/08/12,704
13/08/12,705
14/08/12,706
2/08/12,707
6/08/12,708
6/08/12,709
7/08/12,710
7/08/12,711
8/08/12,712
9/08/12,713
9/08/12,714
9/08/12,715
10/08/12,716
10/08/12,717
11/08/12,718
12/08/12,719
12/08/12,720
12/08/12,721
13/08/12,722
13/08/12,723
14/08/12,724
15/08/12,725
27/05/13,726
27/05/13,727
28/05/13,728
29/05/13,729
29/05/13,730
28/05/13,731
28/05/13,732
30/05/13,733
29/05/13,734
1/06/13,735
31/05/13,736
31/05/13,737
1/06/13,738
1/06/13,739
2/06/13,740
2/06/13,741
20/11/12,742
20/11/12,743
21/11/12,744
21/11/12,745
21/11/12,746
22/11/12,747
22/11/12,748
22/11/12,749
23/11/12,750
23/11/12,751
23/11/12,752
24/11/12,753
24/11/12,754
24/11/12,755
25/11/12,756
25/11/12,757
25/11/12,758
29/11/12,759
29/11/12,760
4/12/12,761
4/12/12,762
5/12/12,763
5/12/12,764
5/12/12,765
6/12/12,766
6/12/12,767
6/12/12,768
7/12/12,769
7/12/12,770
7/12/12,771
8/12/12,772
8/12/12,773
8/12/12,774
9/12/12,775
9/12/12,776
9/12/12,777
10/12/12,778
10/12/12,779
11/12/12,780
14/06/13,781
15/06/13,782
16/06/13,783
17/06/13,784
17/06/13,785
18/06/13,786
18/06/13,787
19/06/13,788
19/06/13,789
20/06/13,790
21/06/13,791
21/06/13,792
22/06/13,793
23/06/13,794
24/06/13,795
24/06/13,796
25/06/13,797
26/06/13,798
26/06/13,799
27/06/13,800
27/06/13,801
28/06/13,802
28/06/13,803
29/06/13,804
30/06/13,805
30/06/13,806
1/07/13,807
1/07/13,808
2/07/13,809
3/07/13,810
3/07/13,811
4/07/13,812
4/07/13,813
5/07/13,814
6/07/13,815
6/07/13,816
7/07/13,817
7/07/13,818
8/07/13,819
9/07/13,820
10/06/11,821
10/06/11,822
10/06/11,823
11/06/11,824
11/06/11,825
11/06/11,826
12/06/11,827
12/06/11,828
12/06/11,829
13/06/11,830
13/06/11,831
13/06/11,832
12/08/11,833
12/08/11,834
12/08/11,835
13/08/11,836
13/08/11,837
13/08/11,838
14/08/11,839
14/08/11,840
14/08/11,841
15/08/11,842
15/08/11,843
15/08/11,844
16/08/11,845
16/08/11,846
16/08/11,847
17/08/11,848
17/08/11,849
17/08/11,850
18/08/11,851
18/08/11,852
18/08/11,853
19/08/11,854
19/08/11,855
19/08/11,856
20/08/11,857
20/08/11,858
20/08/11,859
22/08/11,860
22/08/11,861
22/08/11,862
11/04/12,863
11/04/12,864
11/04/12,865
12/04/12,866
12/04/12,867
12/04/12,868
13/04/12,869
13/04/12,870
13/04/12,871
13/04/12,872
13/04/12,873
13/04/12,874
14/04/12,875
14/04/12,876
14/04/12,877
15/04/12,878
15/04/12,879
15/04/12,880
15/04/12,881
15/04/12,882
15/04/12,883
16/04/12,884
16/04/12,885
16/04/12,886
17/04/12,887
17/04/12,888
17/04/12,889
4/05/12,890
4/05/12,891
4/05/12,892
6/05/12,893
6/05/12,894
6/05/12,895
7/05/12,896
7/05/12,897
7/05/12,898
8/05/12,899
8/05/12,900
8/05/12,901
7/06/12,902
7/06/12,903
7/06/12,904
7/06/12,905
7/06/12,906
7/06/12,907
8/06/12,908
8/06/12,909
8/06/12,910
8/06/12,911
8/06/12,912
8/06/12,913
9/06/12,914
9/06/12,915
9/06/12,916
9/06/12,917
9/06/12,918
9/06/12,919
10/06/12,920
10/06/12,921
10/06/12,922
10/06/12,923
10/06/12,924
10/06/12,925
15/06/12,926
15/06/12,927
15/06/12,928
15/06/12,929
15/06/12,930
15/06/12,931
16/06/12,932
16/06/12,933
16/06/12,934
17/06/12,935
17/06/12,936
17/06/12,937
26/07/12,938
26/07/12,939
26/07/12,940
27/07/12,941
27/07/12,942
27/07/12,943
27/07/12,944
27/07/12,945
27/07/12,946
28/07/12,947
28/07/12,948
28/07/12,949
28/07/12,950
28/07/12,951
28/07/12,952
29/07/12,953
29/07/12,954
29/07/12,955
30/07/12,956
30/07/12,957
30/07/12,958
30/07/12,959
30/07/12,960
30/07/12,961
17/08/12,962
17/08/12,963
17/08/12,964
17/08/12,965
17/08/12,966
17/08/12,967
17/08/12,968
17/08/12,969
17/08/12,970
17/08/12,971
17/08/12,972
17/08/12,973
17/08/12,974
17/08/12,975
17/08/12,976
19/08/12,977
19/08/12,978
19/08/12,979
19/08/12,980
19/08/12,981
19/08/12,982
22/08/12,983
22/08/12,984
22/08/12,985
22/08/12,986
22/08/12,987
22/08/12,988
25/08/12,989
25/08/12,990
25/08/12,991
2/09/13,992
2/09/13,993
2/09/13,994
3/09/13,995
3/09/13,996
3/09/13,997
3/09/13,998
3/09/13,999
3/09/13,1000
4/09/13,1001
4/09/13,1002
4/09/13,1003
5/09/13,1004
5/09/13,1005
5/09/13,1006
5/09/13,1007
5/09/13,1008
5/09/13,1009
7/09/13,1010
7/09/13,1011
7/09/13,1012
7/09/13,1013
7/09/13,1014
7/09/13,1015
8/09/13,1016
8/09/13,1017
8/09/13,1018
8/06/11,1019
8/06/11,1020
8/06/11,1021
9/06/11,1022
9/06/11,1023
10/06/11,1024
10/06/11,1025
12/06/11,1026
12/06/11,1027
14/06/11,1028
13/08/11,1029
13/08/11,1030
14/08/11,1031
14/08/11,1032
16/08/11,1033
18/08/11,1034
18/08/11,1035
19/08/11,1036
20/08/11,1037
20/08/11,1038
21/08/11,1039
12/04/12,1040
13/04/12,1041
7/06/12,1042
7/06/12,1043
7/06/12,1044
8/06/12,1045
9/06/12,1046
9/06/12,1047
15/06/12,1048
17/06/12,1049
2/09/13,1050
3/09/13,1051
20/05/08,1052
20/05/08,1053
20/05/08,1054
20/05/08,1055
20/05/08,1056
20/05/08,1057
20/05/08,1058
20/05/08,1059
20/05/08,1060
20/05/08,1061
20/05/08,1062
20/05/08,1063
20/05/08,1064
20/05/08,1065
20/05/08,1066
21/05/08,1067
21/05/08,1068
21/05/08,1069
21/05/08,1070
21/05/08,1071
21/05/08,1072
21/05/08,1073
21/05/08,1074
21/05/08,1075
21/05/08,1076
21/05/08,1077
21/05/08,1078
21/05/08,1079
21/05/08,1080
21/05/08,1081
21/05/08,1082
21/05/08,1083
22/05/08,1084
22/05/08,1085
22/05/08,1086
22/05/08,1087
23/05/08,1088
23/05/08,1089
23/05/08,1090
23/05/08,1091
23/05/08,1092
23/05/08,1093
23/05/08,1094
23/05/08,1095
23/05/08,1096
23/05/08,1097
23/05/08,1098
23/05/08,1099
23/05/08,1100
23/05/08,1101
23/05/08,1102
23/05/08,1103
23/05/08,1104
23/05/08,1105
23/05/08,1106
23/05/08,1107
23/05/08,1108
23/05/08,1109
23/05/08,1110
23/05/08,1111
23/05/08,1112
23/05/08,1113
30/05/08,1114
30/05/08,1115
30/05/08,1116
30/05/08,1117
30/05/08,1118
30/05/08,1119
30/05/08,1120
30/05/08,1121
30/05/08,1122
30/05/08,1123
30/05/08,1124
30/05/08,1125
30/05/08,1126
30/05/08,1127
30/05/08,1128
30/05/08,1129
30/05/08,1130
30/05/08,1131
30/05/08,1132
31/05/08,1133
31/05/08,1134
31/05/08,1135
31/05/08,1136
31/05/08,1137
31/05/08,1138
2/06/08,1139
2/06/08,1140
2/06/08,1141
2/06/08,1142
2/06/08,1143
2/06/08,1144
2/06/08,1145
2/06/08,1146
2/06/08,1147
2/06/08,1148
2/06/08,1149
2/06/08,1150
2/06/08,1151
2/06/08,1152
2/06/08,1153
2/06/08,1154
2/06/08,1155
3/06/08,1156
3/06/08,1157
3/06/08,1158
3/06/08,1159
3/06/08,1160
3/06/08,1161
3/06/08,1162
3/06/08,1163
3/06/08,1164
3/06/08,1165
3/06/08,1166
3/06/08,1167
3/06/08,1168
3/06/08,1169
3/06/08,1170
3/06/08,1171
3/06/08,1172
3/06/08,1173
3/06/08,1174
3/06/08,1175
4/06/08,1176
4/06/08,1177
4/06/08,1178
4/06/08,1179
4/06/08,1180
4/06/08,1181
4/06/08,1182
4/06/08,1183
4/06/08,1184
5/06/08,1185
5/06/08,1186
5/06/08,1187
5/06/08,1188
5/06/08,1189
5/06/08,1190
18/08/08,1191
18/08/08,1192
18/08/08,1193
18/08/08,1194
18/08/08,1195
18/08/08,1196
18/08/08,1197
18/08/08,1198
18/08/08,1199
18/08/08,1200
18/08/08,1201
18/08/08,1202
18/08/08,1203
18/08/08,1204
18/08/08,1205
18/08/08,1206
19/08/08,1207
19/08/08,1208
19/08/08,1209
19/08/08,1210
19/08/08,1211
19/08/08,1212
19/08/08,1213
19/08/08,1214
19/08/08,1215
19/08/08,1216
19/08/08,1217
19/08/08,1218
19/08/08,1219
19/08/08,1220
19/08/08,1221
19/08/08,1222
19/08/08,1223
19/08/08,1224
19/08/08,1225
19/08/08,1226
19/08/08,1227
19/08/08,1228
19/08/08,1229
21/08/08,1230
21/08/08,1231
21/08/08,1232
21/08/08,1233
21/08/08,1234
21/08/08,1235
21/08/08,1236
21/08/08,1237
21/08/08,1238
21/08/08,1239
21/08/08,1240
21/08/08,1241
21/08/08,1242
21/08/08,1243
21/08/08,1244
21/08/08,1245
21/08/08,1246
21/08/08,1247
21/08/08,1248
21/08/08,1249
22/08/08,1250
22/08/08,1251
22/08/08,1252
14/10/08,1253
14/10/08,1254
14/10/08,1255
14/10/08,1256
14/10/08,1257
14/10/08,1258
14/10/08,1259
14/10/08,1260
14/10/08,1261
14/10/08,1262
14/10/08,1263
14/10/08,1264
14/10/08,1265
14/10/08,1266
15/10/08,1267
15/10/08,1268
15/10/08,1269
15/10/08,1270
15/10/08,1271
15/10/08,1272
15/10/08,1273
15/10/08,1274
15/10/08,1275
15/10/08,1276
15/10/08,1277
15/10/08,1278
15/10/08,1279
15/10/08,1280
15/10/08,1281
15/10/08,1282
15/10/08,1283
15/10/08,1284
15/10/08,1285
15/10/08,1286
15/10/08,1287
15/10/08,1288
9/09/08,1289
9/09/08,1290
9/09/08,1291
9/09/08,1292
9/09/08,1293
9/09/08,1294
9/09/08,1295
9/09/08,1296
9/09/08,1297
9/09/08,1298
9/09/08,1299
10/09/08,1300
10/09/08,1301
10/09/08,1302
10/09/08,1303
10/09/08,1304
10/09/08,1305
10/09/08,1306
10/09/08,1307
10/09/08,1308
10/09/08,1309
11/09/08,1310
11/09/08,1311
11/09/08,1312
11/09/08,1313
11/09/08,1314
11/09/08,1315
11/09/08,1316
11/09/08,1317
11/09/08,1318
11/09/08,1319
11/09/08,1320
11/09/08,1321
11/09/08,1322
11/09/08,1323
11/09/08,1324
11/09/08,1325
11/09/08,1326
11/09/08,1327
11/09/08,1328
11/09/08,1329
11/09/08,1330
16/09/08,1331
16/09/08,1332
16/09/08,1333
16/09/08,1334
16/09/08,1335
16/09/08,1336
16/09/08,1337
16/09/08,1338
16/09/08,1339
16/09/08,1340
16/09/08,1341
16/09/08,1342
16/09/08,1343
16/09/08,1344
16/09/08,1345
17/09/08,1346
17/09/08,1347
17/09/08,1348
17/09/08,1349
17/09/08,1350
17/09/08,1351
17/09/08,1352
17/09/08,1353
17/09/08,1354
17/09/08,1355
17/09/08,1356
17/09/08,1357
17/09/08,1358
17/09/08,1359
17/09/08,1360
17/09/08,1361
17/09/08,1362
17/09/08,1363
17/09/08,1364
17/09/08,1365
18/09/08,1366
18/09/08,1367
18/09/08,1368
18/09/08,1369
18/09/08,1370
18/09/08,1371
18/09/08,1372
18/09/08,1373
18/09/08,1374
18/09/08,1375
18/09/08,1376
18/09/08,1377
18/09/08,1378
18/09/08,1379
18/09/08,1380
18/09/08,1381
18/09/08,1382
18/09/08,1383
18/09/08,1384
18/09/08,1385
18/09/08,1386
22/09/08,1387
22/09/08,1388
22/09/08,1389
22/09/08,1390
22/09/08,1391
22/09/08,1392
22/09/08,1393
22/09/08,1394
22/09/08,1395
22/09/08,1396
22/09/08,1397
22/09/08,1398
23/09/08,1399
23/09/08,1400
23/09/08,1401
24/09/08,1402
24/09/08,1403
24/09/08,1404
24/09/08,1405
24/09/08,1406
24/09/08,1407
24/09/08,1408
24/09/08,1409
24/09/08,1410
24/09/08,1411
24/09/08,1412
24/09/08,1413
24/09/08,1414
24/09/08,1415
24/09/08,1416
25/09/08,1417
25/09/08,1418
25/09/08,1419
25/09/08,1420
25/09/08,1421
25/09/08,1422
25/09/08,1423
25/09/08,1424
25/09/08,1425
5/09/13,1426
6/09/13,1427
7/09/13,1428
8/09/13,1429
9/09/13,1430
10/09/13,1431
11/09/13,1432
12/09/13,1433
13/09/13,1434
14/09/13,1435
15/09/13,1436
16/09/13,1437
17/09/13,1438
18/09/13,1439
19/09/13,1440
20/09/13,1441
21/09/13,1442
22/09/13,1443
23/09/13,1444
24/09/13,1445
25/09/13,1446
26/09/13,1447
27/09/13,1448
28/09/13,1449
29/09/13,1450
30/09/13,1451
1/10/13,1452
2/10/13,1453
3/10/13,1454
4/10/13,1455
5/10/13,1456
6/10/13,1457
7/10/13,1458
8/10/13,1459
9/10/13,1460
10/10/13,1461
11/10/13,1462
12/10/13,1463
13/10/13,1464
14/10/13,1465
15/10/13,1466
16/10/13,1467
17/10/13,1468
18/10/13,1469
19/10/13,1470
20/10/13,1471
21/10/13,1472
22/10/13,1473
23/10/13,1474
24/10/13,1475
25/10/13,1476
26/10/13,1477
27/10/13,1478
28/10/13,1479
29/10/13,1480
30/10/13,1481
31/10/13,1482
1/11/13,1483
2/11/13,1484
3/11/13,1485
4/11/13,1486
5/11/13,1487
6/11/13,1488
7/11/13,1489
27/05/13,1490
27/05/13,1491
28/05/13,1492
28/05/13,1493
29/05/13,1494
29/05/13,1495
30/05/13,1496
30/05/13,1497
31/05/13,1498
31/05/13,1499
1/06/13,1500
1/06/13,1501
2/06/13,1502
2/06/13,1503
3/06/13,1504
3/06/13,1505
4/06/13,1506
4/06/13,1507
5/24/2012,1508
5/24/2012,1509
5/24/2012,1510
5/24/2012,1511
5/24/2012,1512
5/24/2012,1513
5/25/2012,1514
5/25/2012,1515
5/25/2012,1516
5/25/2012,1517
5/25/2012,1518
5/25/2012,1519
5/26/2012,1520
5/26/2012,1521
5/26/2012,1522
5/26/2012,1523
5/28/2012,1524
5/28/2012,1525
5/28/2012,1526
5/28/2012,1527
5/28/2012,1528
5/28/2012,1529
5/29/2012,1530
5/29/2012,1531
5/29/2012,1532
5/30/2012,1533
5/30/2012,1534
6/01/12,1535
6/01/12,1536
6/02/12,1537
6/03/12,1538
6/03/12,1539
6/05/12,1540
6/05/12,1541
6/07/12,1542
6/08/12,1543
6/08/12,1544
6/08/12,1545
6/09/12,1546
6/09/12,1547
6/10/12,1548
6/10/12,1549
6/11/12,1550
6/11/12,1551
6/11/12,1552
6/11/12,1553
6/11/12,1554
6/12/12,1555
6/12/12,1556
6/12/12,1557
6/12/12,1558
6/12/12,1559
6/12/12,1560
6/13/2012,1561
6/13/2012,1562
6/13/2012,1563
6/13/2012,1564
6/13/2012,1565
6/13/2012,1566
6/14/2012,1567
6/14/2012,1568
6/14/2012,1569
6/14/2012,1570
6/14/2012,1571